Тимофей Игнатьевич Фролов;Далматово;ш. Папанина, д. 86 к. 39;Хенкель Рус (Henkel);Электрик;+7 116 329 38 02;lgavrilov@gmail.com;1962-09-09;120648
Людмила Станиславовна Калинина;Камень-на-Оби;алл. Таежная, д. 4 к. 643;Металлстандарт;Врач функциональной диагностики;+7 (599) 131-36-28;rlitkin@gmail.com;1964-07-17;170303
Всеслав Августович Абрамов;Углич;алл. Бульварная, д. 258 стр. 2;Транстрейдойл;Акушер;8 (677) 357-30-63;nonna1991@mail.ru;1982-07-22;169827
Зимин Аристарх Георгиевич;Одинцово;ш. Тупиковое, д. 38 к. 2/4;РЕ Трэйдинг (LPP);Оториноларинголог;8 865 094 6995;mihe65@mail.ru;1965-11-16;125990
Нина Кирилловна Исакова;Каспийск;пер. Урицкого, д. 8;Роберт Бош (Robert Bosch);Неонатолог;8 347 746 4734;ksenija_2006@hotmail.com;2004-05-20;21984
Якушева Ангелина Борисовна;Гагарин;алл. Волочаевская, д. 8/2 стр. 191;Группа Ренессанс Страхование;Дипломат;8 767 723 54 87;belousovaija@rambler.ru;1991-08-26;140635
Шарова Пелагея Юрьевна;Саранск;ул. Черемуховая, д. 42 к. 396;Максидом;Ректор;+7 902 726 1504;andreevpanfil@mail.ru;1966-09-20;51810
г-н Николаев Аполлинарий Ермилович;Наро-Фоминск;пер. Герцена, д. 1/6 стр. 1;Лаборатория Касперского;Врач УЗ-диагностики;+7 (801) 341-7948;kulaginosip@hotmail.com;1958-08-06;90987
Иванна Кузьминична Петрова;Малоярославец;пер. Крылова, д. 752 к. 3/1;Уралкалий;Патологоанатом;86770270183;iosif_49@hotmail.com;1994-11-18;72405
Юлия Валентиновна Родионова;Шерегеш;ул. Грибоедова, д. 6;Эбботт лэбораториз (Abbott Laboratories);Зоотехник;+7 264 168 46 93;rodionbespalov@yahoo.com;1982-06-14;84218
Синклитикия Антоновна Денисова;Камышлов;пр. Депутатский, д. 3 стр. 4/6;МУМТ (BAT);Инженер-энергетик;+7 (807) 238-81-01;maja_2004@gmail.com;1972-10-07;61738
Елизар Якубович Фомин;Каргасок;ш. Николаева, д. 9 стр. 32;Спар Миддл Волга;Тракторист;+7 (447) 669-9701;savelevelizar@yahoo.com;1970-02-04;188722
Олег Авдеевич Егоров;Борзя;наб. 40 лет Победы, д. 7 к. 71;ПСМА Рус;Редактор;8 921 197 78 82;nesterovaanna@yandex.ru;1959-08-06;100065
Маргарита Никифоровна Исакова;Зеленогорск (Ленин.);алл. Жуковского, д. 1 к. 447;Шелл Нефть (Shell);Упаковщик;+7 069 793 8720;komarovalukija@yahoo.com;1985-02-19;21729
Тарасова Вероника Павловна;Эльбрус;пер. Партизанский, д. 44 к. 41;РКЦ Прогресс;Комендант;+7 (756) 798-8492;vasili38@yandex.ru;2002-02-28;97002
Никифорова Агата Леонидовна;Белгород;пер. Сенной, д. 5 стр. 4;Татнефть;Инженер;+7 (809) 855-4445;evlampi_90@hotmail.com;1961-09-24;25297
Милен Валерианович Рогов;Оха;ул. Садовая, д. 2/6;Сургутнефтегаз;Вокалист;+7 089 528 8166;gleb_29@yandex.ru;1995-07-21;63223
Наумов Святополк Изотович;Нефтекамск;наб. Тельмана, д. 50 стр. 8;Т2 РТК Холдинг;Конвоир;81338771896;anna18@hotmail.com;1965-02-08;105706
Мирон Валерьевич Кузнецов;Назрань;пр. Парковый, д. 206 стр. 44;Кузбасская топливная компания;Социолог;+7 320 877 43 17;kazimir_2006@mail.ru;2003-05-02;170327
Андреева Лариса Натановна;Кемерово;ш. Максима Горького, д. 658 стр. 6/2;Группа Эссен;Мелиоратор;+70489115939;marfa_31@yandex.ru;1982-12-12;31137
Петров Велимир Изотович;Дубна;пр. Мирный, д. 70 стр. 8;Группа Содружество;Балерина;8 (133) 835-1973;marian2001@mail.ru;1990-08-14;171396
Овчинников Боян Арсенович;Орск;пр. Ленинградский, д. 84 стр. 1;Комус;Нефролог;8 (925) 044-0647;uljan1975@mail.ru;1996-05-22;50201
Ульяна Вячеславовна Давыдова;Рыбинск;алл. Хвойная, д. 1 к. 666;Аэрофлот — Российские авиалинии;Балетмейстер;8 108 695 7739;opotapov@yahoo.com;1957-07-13;78276
Гуляева Евдокия Вениаминовна;Салехард;пр. Толбухина, д. 7;Приосколье;Официант;+7 298 077 1521;lavr1984@yandex.ru;1967-09-04;158085
Валерия Геннадиевна Горшкова;Заводоуковск;ш. Мира, д. 5/3;Псковвтормет;Баталер;8 566 115 61 11;milanustinov@mail.ru;1979-06-17;69053
тов. Шестакова Василиса Павловна;Ростов-на-Дону;пр. Деповский, д. 2 стр. 638;Нортгаз;Учитель;+7 921 998 26 05;miheevavtonom@yandex.ru;1986-06-21;168073
Вацлав Викентьевич Дроздов;Канск;ш. Весеннее, д. 5 к. 29;Неофарм;Фотограф;+7 232 383 8055;vinogradovevstafi@yandex.ru;1993-07-25;182765
Тарасов Фотий Трифонович;Солнечногорск;пер. Ватутина, д. 256;Конар;Териолог;+7 (197) 181-8803;abramovvsemil@hotmail.com;1954-03-09;77263
Маргарита Игоревна Стрелкова;Североморск;алл. Волкова, д. 3;Сибирский антрацит;Санитар;8 502 815 82 42;fmamontov@hotmail.com;1983-08-06;60258
Орлов Сила Виленович;Охотск;бул. 40 лет Октября, д. 98;Ново-Уренгойская газовая компания;Шахтёр;+7 (166) 807-42-45;sofonvishnjakov@mail.ru;1962-05-15;20888
Мельников Милий Васильевич;Ряжск;ул. Торговая, д. 40 к. 5/1;Зара СНГ (Zara);Инженер-лесотехник;+7 (464) 172-24-22;cheslav_08@gmail.com;1997-09-20;186777
Сергеева Вероника Павловна;Новомичуринск;алл. Пушкинская, д. 9 стр. 234;Кубанская нефтегазовая компания;Декоратор;8 (639) 959-7660;antonin_15@rambler.ru;1999-08-11;119015
Элеонора Антоновна Кошелева;Можайск;наб. Проезжая, д. 2 стр. 5/8;Метрострой;Культуролог;8 (950) 456-3416;stepan_37@hotmail.com;1988-09-08;196034
София Романовна Хохлова;Горно-Алтайск;пер. Зои Космодемьянской, д. 8/4 к. 1;Мон Дэлис (Mondelez);Кассир;+7 012 006 1206;lukjankuznetsov@yandex.ru;1955-08-10;193425
Иванова Светлана Семеновна;Катайск;ш. Ясное, д. 333 к. 10;ПК Борец;Сексолог;8 401 394 19 81;sitnikovprokofi@mail.ru;1952-11-16;160419
Носков Архип Якубович;Алагир;наб. Розы Люксембург, д. 5/1;Автодом;Наводчик орудия;82230402531;egorovaakulina@rambler.ru;1990-01-19;193829
Алина Николаевна Медведева;Апшеронск;ул. Колхозная, д. 2;Группа ГМС;Терапевт;85801246060;potap28@gmail.com;1977-12-22;148153
Кондратьева Полина Тимуровна;Бугульма;алл. Бажова, д. 6 к. 2/1;РМ Рейл;Фельдшер;8 (695) 536-5516;pimen1985@yahoo.com;1968-12-24;51965
Владилен Юльевич Романов;Можга;ул. Репина, д. 1/3 стр. 75;Слата супермаркет;Дизайнер рекламы;8 (097) 459-41-38;nikifordanilov@yandex.ru;1995-08-05;161769
тов. Лазарева Тамара Эльдаровна;Люберцы;ул. Больничная, д. 5/6;Солид-товарные рынки;Расточник;+7 (515) 851-93-99;kudrjashovgorde@mail.ru;1995-04-05;124119
Зинаида Степановна Тарасова;Вытегра;пр. Цветочный, д. 18;Энел Россия;Флорист;+73960124443;ssokolova@rambler.ru;2001-03-03;185370
Творимир Фролович Казаков;Инта;пер. Крестьянский, д. 71 к. 555;Минудобрения;Гример;+7 (350) 839-59-21;naum_48@gmail.com;1981-04-20;50977
Терентьев Василий Дорофеевич;Онега;бул. Мая 1, д. 2 к. 9;Транснефть;Астрофизик;8 769 194 26 41;harlampi_1971@gmail.com;1967-02-09;145150
Элеонора Александровна Михеева;Артем;наб. Коммунаров, д. 4/6 к. 809;Объединенная компания Связной — Евросеть;Эксперт-криминалист;8 461 215 43 57;krasilnikovaninel@gmail.com;1963-11-25;165428
Милица Альбертовна Доронина;Троицк (Моск.);ш. Боровое, д. 828 к. 1/3;Авеста Фармацевтика (Baby Dream);Воздухоплаватель;8 (711) 934-82-89;guljaevaristarh@rambler.ru;2000-02-13;198275
Лазарь Бориславович Бобров;Энгельс;бул. Гоголя, д. 6;Новотранс;Выпускающий редактор;8 (195) 370-2787;sidor02@yahoo.com;1985-08-28;131778
Фрол Ефимович Ковалев;Любань;бул. Смирнова, д. 804;КРКА Фарма (KRKA);Филолог;8 113 799 98 97;kkuzmina@yahoo.com;1987-12-03;93748
Антонов Всеслав Жоресович;Москва;бул. Владимирский, д. 543 к. 8/1;ПК Балтика (Carlsbergfondet);Распиловщик;8 546 954 44 25;galina52@yahoo.com;1970-06-30;26770
Осипов Дементий Владленович;Мурманск;бул. Интернациональный, д. 8/4 стр. 88;Нестле Россия (Nestle);Министр;8 945 001 48 84;voronovatamara@mail.ru;1963-06-23;136700
Амвросий Ефстафьевич Сергеев;Хоста;пр. Мусы Джалиля, д. 5/4 к. 22;Ново-Уренгойская газовая компания;Ветеринар;+78692896936;silantimorozov@hotmail.com;1953-02-26;80235
Корнилов Кондрат Харламович;Мурманск;алл. 40 лет Октября, д. 427;Авторусь;Оториноларинголог;+70831481181;kornilovavksenti@yahoo.com;1973-02-03;32171
Евдокимова Майя Дмитриевна;Борзя;ул. Ленина, д. 26 стр. 6;Зара СНГ (Zara);Шахтёр;+72540778490;vorobevaantonina@yandex.ru;1953-03-16;189626
Щербаков Прохор Фёдорович;Выборг;пер. Николаева, д. 30;ОТП Банк;Экспедитор;8 (031) 500-1909;knjazevvarlaam@yahoo.com;1971-02-10;146117
Полина Наумовна Молчанова;Абакан;пр. Привокзальный, д. 6 стр. 92;Eurasia Drilling Company;Инженер-гальваник;85908652369;dorofeevajulija@yahoo.com;1983-10-28;156258
